record_id	title_original	source_deposit	translation_status	notes
obi-v03-n0185-ob-p0307	ရတနသင်ကြံမယားကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0186-ob-p0308	ရွှေကြက်ယက်ဘုရားကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0187-ob-p0310	မြေလှူသည်နှင့်တူသော ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0188-ob-p0310	ဖုမ္မသိင်္ခါ စသော သူတို့ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0188-re-p0311	ဖုမ္မသိင်္ခါ စသော သူတို့ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0189-tx-p0312	ကျွန်လှူသော ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0190-ob-p0312	မြတ်ကြီး မဟာထီ ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0191-ob-p0313	ကျောင်းလှူသော ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0191-re-p0314	ကျောင်းလှူသော ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0192-ob-p0315	မြေလှူသည်နှင့် တူသော ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0193-ob-p0315	စစ်သူကြီး သူဖရစ် ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0194-ob-p0317	သရအိုင် သာရီရိက စေတီတော်ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0195-ob-p0318	ချောက်သိခင် မထေရ်ဂူ ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0196-ob-p0319	ဥစ္စနာမင်းကြီးကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0197-ob-p0320	သရိုင်ဘုရားကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0197-re-p0321	သရိုင်ဘုရား ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0198-tx-p0322	အနန္တသူဘုရား ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0199-ob-p0324	ဂူကြီးကျောင်းကြီး ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0200-ob-p0325	စစ်သူကြီး လက်ျာပတိယ် မောင်နှံကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0200-re-p0326	စစ်သူကြီး ငတိုင်ကျောင်း ကျောက်စာ၂ မျက်နှာ	zenodo_4321314	not_started	
obi-v03-n0201-ob-p0327	ရတနာပုံ အမိဖုရား ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0201-re-p0330	ရတနာပုံ အမိဖုရားကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0202-ob-p0330	ဥစ္စနာမင်းကြီး စေတီကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0203-tx-p0331	မင်းမတ် ထင်္ကပိစည်းကျောင်း ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0204-ob-p0332	ခင်မွန် တောကျောင်းစေတီ ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0205-ob-p0333	ရွှေအင်းပဲဘုရားကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0206-ob-p0335	သူကြွယ် ငဖ္လူသင် ကျောင်းကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0207-ob-p0336	ငမလိုဝ်သင် ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0207-re-p0337	ငမလိုဝ်သင်ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0208-ob-p0337	စလင်းကျောက် ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0209-ob-p0339	နံကိုင်းဘုရားကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0209-re-p0341	နံကိုင်းဘုရားကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0210-ob-p0341	သဗ္ဗညုဘုရားကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0211-ob-p0342	ပြည်စိုး အနန္တသူ ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0212-ob-p0343	သစ္စဝတီဘုရားကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0212-re-p0345	သစ္စာဝတီဘုရား ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0213-ob-p0345	ငမောင်ကျောင်းကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0214-ob-p0347	မင်းမတ်ကြီး သ္မန်ချတ္တရာ ကျောင်းကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0215-ob-p0348	ရွှေကျောင်းကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0215-re-p0350	ရွှေကျောင်းကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0216-ob-p0351	မထောစေတီကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0217-ob-p0353	ဖုမ္မသိင်္ဃာ သိမ်ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0218-ob-p0354	တန်လိုင်သူကြီး ဖုမ္မသင်ကြံ ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0219-tx-p0355	တိုင်းရင်း တ~၃၀၆/ခ ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0220-tx-p0356	တိုင်းရင်း တ~၃၀၆/ဂ ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0221-tx-p0356	တိုင်းရင်း-တ-၃၀၆/ဃ ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0222-ob-p0357	သရိယ်ကူဘုရားကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0223-ob-p0358	တောင်ပိမင်းစေတီဂူကျောင်းကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0224-ob-p0359	ပုဂံ မင်းနန်သူ ဂူဘုရားကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0225-ob-p0360	ရွှေစေတီ ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0225-re-p0362	ရွှေစေတီ ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0226-ob-p0363	သုံးပန်လှဘုရား ကျောက်စာ	zenodo_4321314	not_started	
obi-v03-n0227-ob-p0364	မဟာဝိဟာရ ကျောင်းတော်ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0001-ob-p0001	ဇေယျာဝံသချောင်တွင်ရှိ ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0001-re-p0002	ဇေယျာဝံသချောင်တွင်ရှိ ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0002-ob-p0003	လေးကျွန်းချံသာ ဘုရားကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0003-ob-p0004	ဥမင်ကျောင်း ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0004-ob-p0005	တောင်လွဲဆရာတော်ညွှန်သော ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0004-re-p0006	တောင်လွဲဆရာတော်ညွှန်သော ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0005-ob-p0007	ငခရသင် ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0006-ob-p0008	မင်းသတိုးသီဟသူရကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0007-ob-p0009	ရွှေဂူဘုရားကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0007-re-p0010	ရွှေဂူဘုရားကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0008-ob-p0012	သုံးပန်လှဘုရား ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0009-ob-p0013	ဥစ္စနာမင်ကြီး ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0009-re-p0013	ဥစ္စနာမင်ကြီး ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0010-re-p0014	မင်းမတ် ဥဒိန်ကြီးကျောင်း ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0011-re-p0015	မင်းမတ်သတျာ ပိစည်းကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0012-ob-p0016	ကိုရံသူကြီးကျောင်း ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0013-ob-p0017	ရွှေဂူသာ တောရဘုရားကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0014-ob-p0018	အထိန်းသား ပစ္စပတိယ်ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0015-ob-p0019	ငါးဆူဘုရား ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0016-ob-p0020	ရှင်ပင်ငန်းစွယ်ဘုရားကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0017-ob-p0022	ရွှေမုဌောဘုရားကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0018-ob-p0023	ထူပါရုံကျောက်စာရုံ ကျောက်တိုင်အမှတ် ၄၁ ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0019-ob-p0024	အနန္တပကြံ ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0019-re-p0025	အနန္တပကြံကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0020-ob-p0026	ကတူတောကျောင်းကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0020-re-p0027	ကတူတောကျောင်း ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0021-ob-p0028	ရတနာကျောင်းကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0022-ob-p0029	ကိုယ်တော်ပျောက်ဘုရား ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0023-ob-p0032	သက်ရှည်သင် မည်သောသူတို့ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0023-re-p0034	သက်ရှည်သင် မည်သောသူတိုံ ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0024-ob-p0036	ဆားတောင်ရွာကျောင်းကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0025-ob-p0037	ကနီမင်းနော်ရထာ ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0025-re-p0039	ကနီမင်း နော်ရထာ ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0026-ob-p0040	ငသသင် မောင်နှံ ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0027-ob-p0041	သုဝဏ္ဏလက်ယာကျောင်း ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0028-ob-p0042	မင်္ဂလာကြီးစေတီကျောင်း ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0029-ob-p0044	အဘယကြီးကျောင်း ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0029-re-p0046	အဘယကြီးကျောင်း ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0030-ob-p0047	ငခွေးညိုဂူကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0030-re-p0048	ငခွေးညိုဂူကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0031-ob-p0049	သတိုးသင်္ကသူကျောင်းကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0032-ob-p0050	သမန်စတာဘုရားကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0032-re-p0052	သမန်စတာဘုရားကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0033-ob-p0054	မန္တလေး နန်းတွင်းရုံ ကျောက်တိုင်အမှတ် ၂၁၁ ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0034-ob-p0055	ရတနာကုံမ်ကဲကျောင်းကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0035-ob-p0056	ပရိမ္မသူကြီး ငကောင်ရမ်သင် မောင်နှံကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0035-re-p0058	ပရိမ္မသူကြီး ငကောင်ရမ်သင် မောင်နှံကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0036-re-p0059	တိုင်းချွတ်ဘုရားကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0037-ob-p0061	မဟာဝိဟာရကျောင်းတော် ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0038-ob-p0062	ကုနန္တရစ်ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0039-ob-p0064	သူကြွယ်ကြီး အိုမ်စောင်သင် မောင်နှံကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0039-re-p0065	သူကြွယ်ကြီး အိုမ်စောင်သင် မောင်နှံကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0039-tx-p0066	သူကြွယ်ကြီး အိုမ်စောင်သင် မောင်နှံ ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0039-tx-p0067	သူကြွယ်ကြီး အိုမ်စောင်သင် မောင်နှံကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0040-ob-p0068	စိုးမင်းကိုယ်တော်ကြီးကျောင်းကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0041-ob-p0070	ဘုရားနှင့် ကျောင်းအား မြေလှူသော ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0042-re-p0071	အမိဖုရားစောထွတ်ကျောင်းကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0043-ob-p0072	စစ်သူကြီးလက်ယာပစ္စည်းမောင်နှံကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0044-ob-p0073	အိုန်ဖုန်ဆုံသင်တို့ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0045-re-p0074	ရွှေဘူဘုရားကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0046-re-p0075	ရှင်ပင်ငန်းစွယ်ဘုရားကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0047-ob-p0076	မန္တလေးမြို့နန်းတွင်းရုံ အမှတ် ၄၇၄ ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0048-ob-p0077	ဆုတောင်းပြည့်ဘုရားကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0049-ob-p0079	မန္တလေးမြို့ နန်းတွင်းရုံတွင် အမှတ် ၁၂၁-ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0050-ob-p0080	စစ်သူကြီး စတ္တလင်္ကသူကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0051-ob-p0081	ရွှေဂူကြီးဘုရားကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0052-ob-p0082	အနန္တသူ အမတ်ကြီးကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0053-re-p0083	ပင်းယ ရွှေစည်းခုံဘုရား ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0054-ob-p0084	ကာလဟတ္ထိကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0055-ob-p0085	မှောက်တော်ကြီးကျောင်းကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0056-ob-p0086	စစ်သူကြီး လောကနတ်ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0057-ob-p0087	ရွှေဂူဘုရားကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0058-ob-p0088	ရွှေပိန်းကြီးဘုရားကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0059-ob-p0089	စည်းခုံဘုရားကြီး ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0059-re-p0090	စည်းခုံဘုရားကြီးကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0060-ob-p0092	မန္တလေးမြို့နန်းတွင်းရုံတွင် အမှတ် ၄၆၉ ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0061-ob-p0093	အင်းပဲဘုရားနှင့် နဂါးရုံဘုရားကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0061-tx-p0094	အင်းပဲဘုရားနှင့် နဂါးရုံဘုရားကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0062-ob-p0095	မန္တလေးမြို့ နန်းတွင်းရုံတွင် အမှတ် ၄၇၉ ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0063-ob-p0096	မန္တလေးမြို့နန်းတွင်းရုံတွင် အမှတ် ၁၂၄ ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0064-ob-p0097	ဆင်ဖြူသခင်မင်းကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0064-re-p0098	ဆင်ဖြူသခင်မင်းကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0065-ob-p0099	စည်းခုံကြီးဘုရားကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0065-re-p0101	စည်းခုံကြီးဘုရားကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0066-ob-p0102	ဆုတောင်းပြည့်ဘုရား ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0066-re-p0105	ဆုတောင်းပြည့်ဘုရားကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0067-ob-p0107	ငပ္လါဝ်လှ ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0068-ob-p0108	မန္တလေးမြို့ နန်းတွင်းရုံတွင် အမှတ် ၅၂၆ ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0068-re-p0108	မန္တလေးမြို့ နန်းတွင်းရုံတွင် အမှတ် ၅၂၆ ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0069-ob-p0109	မင်းမဟာနှင့် သိရိမဟာကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0070-ob-p0110	သိခင် စလိယ်ထေကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0071-re-p0111	အိုန်ညုမိ၊ အိုန်ညုဖ၊ ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0072-ob-p0112	မုဌောဘုရားကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0072-re-p0113	မုဌောဘုရားကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0073-ob-p0114	မိဖုရားရွှေတောင်မယ် ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0073-re-p0115	မိဖုရားရွှေတောင်မယ်ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0074-ob-p0117	စတ္တလင်္ကသူ ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0075-ob-p0118	မန္တလေးမြို့နန်းတွင်းရုံအမှတ် ၁၄၅ ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0076-ob-p0119	ပင်းယ ဥမ္မာဒန္တီကျောင်းကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0077-ob-p0121	စစ်သူကြီး ရာဇသင်္ကြံ မယားကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0078-ob-p0121	ဆင်ဖြူသျှင်မင်းကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0079-ob-p0123	မထဝ်စေတီဘုရားကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0080-re-p0125	မန္တလေးမြို့နန်းတွင်းရုံတွင် အမှတ် ၄၆၇ ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0080-tx-p0124	မန္တလေးမြို့နန်းတွင်းရုံတွင် ကျောက်တိုင်အမှတ် ၄၆၇ ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0081-ob-p0126	သူကြွယ် ငမ္လောက်သင်ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0082-ob-p0127	အမတ်ကြီး သရေ အသင်္ဃယာကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0082-re-p0128	အမတ်ကြီး သရေ အသင်္ဃယာ ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0083-ob-p0129	ထူပါရုံကျောက်စာရုံတွင် အမှတ် ၁၁ ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0084-tx-p0130	မင်းမတ်ကြီး ပိတ္တရစ် မောင်နှံကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0084-tx-p0131	မင်းမတ်ကြီး ပိတ္တရစ် မောင်နှံကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0084-tx-p0132	မင်းမတ်ကြီး ပိတ္တရစ် မောင်နှံ ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0084-tx-p0133	မင်းမတ်ကြီး ပိတ္တရစ် မောင်နှံ ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0085-ob-p0135	သက်တော်ရှည်ဘုရားကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0086-ob-p0136	လေးမျက်နှာဘုရားကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0087-ob-p0138	ငချစ်ဖွယ်သင် ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0088-ob-p0139	မင်းမဟာသတ်ထိတ် မောင်နှံ ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0089-ob-p0140	စိုးမင်းကိုယ်တော်ကြီးကျောင်း ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0089-re-p0142	စိုးမင်းကိုယ်တော်ကြီးကျောင်းကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0090-ob-p0144	အစောကြီးမိဖုရားကျောင်းကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0091-ob-p0146	စိုးမင်းကိုယ်တော်ကြီးကျောင်းကျောက်စာ (၂ မျက်နှာ မျက်နှာ)	zenodo_4321314	not_started	
obi-v04-n0092-ob-p0147	မင်းမတ် အနန္တခြင်သေ့ လင်မယားကျောင်းကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0093-ob-p0149	မင်းမဟာသတ်ထိတ် မောင်နှံ ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0094-tx-p0150	မုတ္ထောဘုရား ကျောက်စာ တမျကနှာ	zenodo_4321314	not_started	
obi-v04-n0095-ob-p0151	ရာဇသင်္ကြံကျောင်းကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0095-re-p0152	ရာဇသင်္ကြံကျောင်းကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0096-ob-p0153	ထူပါရုံဘုရားကျောက်စာရုံတွင် အမှတ် ၃၇/က ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0096-tx-p0154	ထူပါရုံဘုရားကျောက်စာရုံတွင် အမှတ် ၃၇/ခ ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0097-ob-p0155	ရွှေနန်းသျှင်သမီး ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0098-ob-p0156	မဟာထီးကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0098-tx-p0157	မဟာထီးကျောက်စာ၏့ ဝဲဘက်တွင် ထောင်လိုက်ရေးထားသော ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0098-tx-p0157-r02	မဟာထီးကျောက်စာ၏့ အထက်ပိုင်းတွင် စာပြောင်းပြန် ရေးထားသောကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0099-ob-p0158	ရွှေဂူဘုရားကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0100-ob-p0159	ကုခန် ကူနီဘုရားခေါ် ခတုန်ဘုရားကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0101-ob-p0160	ငနသီဖ ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0102-ob-p0161	တောင်ငူမင်း အနောရထာကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0103-re-p0162	မင်းယောက်ခမနှင့် မင်းလက်ယာတို့ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0104-ob-p0163	နန်းတွင်းကျောက်တိုင်အမှတ် ၇၈ ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0104-re-p0165	နန်းတွင်းကျောက်တိုင်အမှတ် ၇၈ ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0104-tx-p0164	နန်းတွင်းကျောက်တိုင်အမှတ် ၇၈ ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0105-ob-p0166	စူဠာမဏိဘုရားကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0105-re-p0167	စူဠာမဏိဘုရားကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0106-ob-p0168	မိဖုရားကြီး စောနန္ဒာ ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0106-re-p0170	မိဖုရားကြီးစောနန္ဒာ ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0107-ob-p0171	သထိယ် ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0108-ob-p0172	ဖွားစောကျောင်းနှင့် လှေအသျင် မောင်နှံကျောင်းကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0108-re-p0175	ဖွားစောကျောင်းနှင့် လှေအသျင် မောင်နှံကျောင်းကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0109-ob-p0178	သမန်တရစ်ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0110-ob-p0179	ငလှိသင်ခမည်းကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0111-re-p0180	ဝပေသူကြီး ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0112-ob-p0181	ကျောင်းအားလယ်မြေလှူသောကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0113-ob-p0182	သယောင်ဘုရားကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0114-ob-p0183	ဂုဏ်တော် ၉ ပါးကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0115-re-p0184	ငပေါင်လောင်သင် ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0116-ob-p0185	ဆုတောင်းပြည့်ဘုရားကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0116-re-p0188	ဆုတောင်းပြည့်ဘုရားကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0117-re-p0191	ဇံသီးဘုရား ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0118-ob-p0192	စောဥမ္မာ ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0119-ob-p0193	ရှင်ဖြူရှင်လှဘုရား ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0119-re-p0195	ရှင်ဖြူ ရှင်လှဘုရား၊ ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0120-ob-p0196	မိဖုရားစောတော်ဦးကျောင်း ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0120-re-p0198	မိဖုရားစောတော်ဦးကျောင်းကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0121-ob-p0199	သူကြီး ငရင်ဖ ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0121-re-p0199	သူကြီး ငရင်ဖ ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0122-ob-p0200	သာကျင်ရွာဘုရားရှိကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0123-ob-p0201	မန္တလေးနန်းတွင်းရုံတွင် အမှတ် ၄၅၂ ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0123-re-p0201	မန္တလေးနန်းတွင်းရုံတွင် အမှတ် ၄၅၂ ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0123-tx-p0201	မန္တလေးနန်းတွင်းရုံတွင် အမှတ် ၄၅၂ ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0124-ob-p0202	မင်းရဲကြီးကျောင်းကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0125-tx-p0203	မင်းကြီးစွာစော်ကဲ ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0126-ob-p0206	ကျောင်းအား လယ်လှူသော ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0126-re-p0205	မင်းကြီးစွာစော်ကဲ ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0127-ob-p0207	မင်းကြီးစွာစော်ကဲ ကျောက်စာ	zenodo_4321314	not_started	
obi-v04-n0127-re-p0208	မင်းကြးစွာစော်ကဲကျောက်စာ	zenodo_4321314	not_started	
