record_id	source_deposit	raw_reference_string
obi-v01-n0052-ob-p0083	zenodo_4321314	MM 3, no. 37-38, p. 155-160
obi-v01-n0052-ob-p0083	zenodo_4321314	another copy MM 3, no. 25, p. 107
obi-v01-n0052-ob-p0083	zenodo_4321314	and MM 4, no. 47, p. 214 (said to come from Sagaing)
obi-v01-n0052-ob-p0083	zenodo_4321314	Ray, Theravada Buddhism, p. 164, Frasch, ‘King Nadaungmya's Great Gift’, p. xx
obi-v01-n0052-ob-p0083	zenodo_4321314	U Min Hswe, no. 24
obi-v01-n0053-ob-p0086	zenodo_4321314	IOB1-108/a BED B 567-6
obi-v01-n0053-ob-p0086	zenodo_4321314	Pl. I 108a
obi-v01-n0053-ob-p0086	zenodo_4321314	OBI 1, p. 86
obi-v01-n0053-ob-p0086	zenodo_4321314	copy List 427
obi-v01-n0053-ob-p0086	zenodo_4321314	B 2, p. 792
obi-v01-n0054-ob-p0086	zenodo_4321314	IPPA-168
obi-v01-n0054-ob-p0086	zenodo_4321314	List-172
obi-v01-n0054-ob-p0086	zenodo_4321314	IOB1-32 BED B 570-1
obi-v01-n0054-ob-p0086	zenodo_4321314	Pl. I 32-33
obi-v01-n0054-ob-p0086	zenodo_4321314	OBI 1, p. 86
obi-v01-n0054-ob-p0086	zenodo_4321314	List 172
obi-v01-n0054-ob-p0086	zenodo_4321314	PPA, p. 168
obi-v01-n0054-ob-p0086	zenodo_4321314	TN, p. 80
obi-v01-n0054-re-p0087	zenodo_4321314	IOB1-33
obi-v01-n0054-tx-p0089	zenodo_4321314	IOB1-32, 33 BED B 570-2
obi-v01-n0054-tx-p0089	zenodo_4321314	Pl. II 118a
obi-v01-n0054-tx-p0089	zenodo_4321314	OBI 1, p. 89
obi-v01-n0054-tx-p0089	zenodo_4321314	U Hswai, JBRS 48 (2), 1965, p. 67, no. 5
obi-v01-n0055-ob-p0089	zenodo_4321314	IOB2-118/a BED B 570-2
obi-v01-n0055-ob-p0089	zenodo_4321314	Pl. II 118a
obi-v01-n0055-ob-p0089	zenodo_4321314	OBI 1, p. 89
obi-v01-n0055-ob-p0089	zenodo_4321314	U Hswai, JBRS 48 (2), 1965, p. 67, no. 5
obi-v01-n0056-ob-p0090	zenodo_4321314	BED B 570-3
obi-v01-n0056-ob-p0090	zenodo_4321314	Pl. V 573a
obi-v01-n0056-ob-p0090	zenodo_4321314	OBI 2, p. 207
obi-v01-n0056-ob-p0090	zenodo_4321314	OBI 1, p. 90
obi-v01-n0057-ob-p0091	zenodo_4321314	IPPA-57
obi-v01-n0057-ob-p0091	zenodo_4321314	List-102
obi-v01-n0057-ob-p0091	zenodo_4321314	IOB1-50 -b
obi-v01-n0057-ob-p0091	zenodo_4321314	IOB-1-51. BED B 572
obi-v01-n0057-ob-p0091	zenodo_4321314	Pl. I 50
obi-v01-n0057-ob-p0091	zenodo_4321314	OBI 1, p. 91
obi-v01-n0057-ob-p0091	zenodo_4321314	UEM no. 21, p. 41
obi-v01-n0057-ob-p0091	zenodo_4321314	List 122
obi-v01-n0057-ob-p0091	zenodo_4321314	PPA, p. 57
obi-v01-n0057-ob-p0091	zenodo_4321314	TN, p. 27
obi-v01-n0057-ob-p0091	zenodo_4321314	U Min Hswe, no. 4
obi-v01-n0058-tx-p0093	zenodo_4321314	IUB2-138
obi-v01-n0058-tx-p0093	zenodo_4321314	List-182 BED B 573-1
obi-v01-n0058-tx-p0093	zenodo_4321314	List 168 a+b
obi-v01-n0058-tx-p0093	zenodo_4321314	OBI 1, p. 93
obi-v01-n0058-tx-p0093	zenodo_4321314	UB 2, p. 51
obi-v01-n0059-ob-p0093	zenodo_4321314	IUB1-176
obi-v01-n0059-ob-p0093	zenodo_4321314	List-174/a
obi-v01-n0059-ob-p0093	zenodo_4321314	IOB-34 BED B 573-2
obi-v01-n0059-ob-p0093	zenodo_4321314	Pl. I 34-35
obi-v01-n0059-ob-p0093	zenodo_4321314	OBI 1, p. 93
obi-v01-n0059-ob-p0093	zenodo_4321314	SIP no. 16, p. 29
obi-v01-n0059-ob-p0093	zenodo_4321314	UEM no. 16, p. 33
obi-v01-n0059-ob-p0093	zenodo_4321314	List 174a+b
obi-v01-n0059-ob-p0093	zenodo_4321314	UB 1, p. 176
obi-v01-n0059-ob-p0093	zenodo_4321314	U Min Hswe, no. 59
obi-v01-n0059-re-p0095	zenodo_4321314	IUB1-177
obi-v01-n0059-re-p0095	zenodo_4321314	List-174/b
obi-v01-n0059-re-p0095	zenodo_4321314	IOB1-35
obi-v01-n0060-ob-p0096	zenodo_4321314	IOB4-365/c BED B 573-3
obi-v01-n0060-ob-p0096	zenodo_4321314	Pl. IV 365c
obi-v01-n0060-ob-p0096	zenodo_4321314	OBI 1, p. 96
obi-v01-n0061-ob-p0097	zenodo_4321314	IOB1-38/b BED B 573-4
obi-v01-n0061-ob-p0097	zenodo_4321314	Pl. I 38a
obi-v01-n0061-ob-p0097	zenodo_4321314	OBI 1, p. 97
obi-v01-n0062-ob-p0097	zenodo_4321314	IOB1-36 BED B 574-1
obi-v01-n0062-ob-p0097	zenodo_4321314	Pl. I 36
obi-v01-n0062-ob-p0097	zenodo_4321314	OBI 1, p. 97
obi-v01-n0062-ob-p0097	zenodo_4321314	SIP no. 17, p. 30
obi-v01-n0062-ob-p0097	zenodo_4321314	UEM no. 18, p. 36
obi-v01-n0063-ob-p0099	zenodo_4321314	IPPA-169
obi-v01-n0063-ob-p0099	zenodo_4321314	List-175
obi-v01-n0063-ob-p0099	zenodo_4321314	IOB1-37 BED 574-2
obi-v01-n0063-ob-p0099	zenodo_4321314	Pl. I 37-38a
obi-v01-n0063-ob-p0099	zenodo_4321314	OBI 1, p. 99
obi-v01-n0063-ob-p0099	zenodo_4321314	UEM no. 18, p. 36
obi-v01-n0063-ob-p0099	zenodo_4321314	List 175
obi-v01-n0063-ob-p0099	zenodo_4321314	PPA, p. 169
obi-v01-n0063-ob-p0099	zenodo_4321314	TN, p. 81
obi-v01-n0063-re-p0100	zenodo_4321314	IOB1-38/a
obi-v01-n0064-ob-p0100	zenodo_4321314	IOB4-370
obi-v01-n0064-ob-p0100	zenodo_4321314	RDASB 1937-38 BED B 574-3
obi-v01-n0064-ob-p0100	zenodo_4321314	Pl. IV 370
obi-v01-n0064-ob-p0100	zenodo_4321314	OBI 1, p. 100
obi-v01-n0065-ob-p0102	zenodo_4321314	IPPA-170
obi-v01-n0065-ob-p0102	zenodo_4321314	List-176
obi-v01-n0065-ob-p0102	zenodo_4321314	IOB1-39 BED B 575-1
obi-v01-n0065-ob-p0102	zenodo_4321314	Pl. I 39-40
obi-v01-n0065-ob-p0102	zenodo_4321314	OBI 1, p. 102
obi-v01-n0065-ob-p0102	zenodo_4321314	UEM no. 19, p. 38
obi-v01-n0065-ob-p0102	zenodo_4321314	List 176
obi-v01-n0065-ob-p0102	zenodo_4321314	PPA, p. 170
obi-v01-n0065-ob-p0102	zenodo_4321314	TN, p. 81
obi-v01-n0065-ob-p0102	zenodo_4321314	copy MM 3, no. 30, p. 131
obi-v01-n0065-ob-p0102	zenodo_4321314	U Min Hswe, no. 70
obi-v01-n0065-re-p0103	zenodo_4321314	IOB1-40
obi-v01-n0066-ob-p0105	zenodo_4321314	IOB2-119/a BED B 577-5
obi-v01-n0066-ob-p0105	zenodo_4321314	Pl. II 119a
obi-v01-n0066-ob-p0105	zenodo_4321314	OBI 1, p. 105
obi-v01-n0066-re-p0106	zenodo_4321314	IOB2-119/b BED B 591-8
obi-v01-n0066-re-p0106	zenodo_4321314	Pl. II 119b
obi-v01-n0066-re-p0106	zenodo_4321314	OBI 1, p. 106
obi-v01-n0067-ob-p0106	zenodo_4321314	BED B 577-1
obi-v01-n0067-ob-p0106	zenodo_4321314	OBI 1, p. 106
obi-v01-n0067-ob-p0106	zenodo_4321314	Luce G 1899
obi-v01-n0067-ob-p0106	zenodo_4321314	ARASI 1936-37, p. 116
obi-v01-n0068-ob-p0107	zenodo_4321314	IOB1-56/a
obi-v01-n0068-ob-p0107	zenodo_4321314	IOB1-56/b BED B 577-2
obi-v01-n0068-ob-p0107	zenodo_4321314	Pl. I 56a
obi-v01-n0068-ob-p0107	zenodo_4321314	OBI 1, p. 107
obi-v01-n0068-ob-p0107	zenodo_4321314	UEM no. 23, p. 44
obi-v01-n0069-ob-p0108	zenodo_4321314	IOB1-66
obi-v01-n0069-ob-p0108	zenodo_4321314	IOB1-67, BED B 577-3
obi-v01-n0069-ob-p0108	zenodo_4321314	Pl. I 66
obi-v01-n0069-ob-p0108	zenodo_4321314	OBI 1, p. 108
obi-v01-n0069-ob-p0108	zenodo_4321314	U Min Hswe, no. 41
obi-v01-n0070-ob-p0111	zenodo_4321314	IPPA-149
obi-v01-n0070-ob-p0111	zenodo_4321314	List-179
obi-v01-n0070-ob-p0111	zenodo_4321314	IOB1-41 BED B 578-1
obi-v01-n0070-ob-p0111	zenodo_4321314	Pl. I 41
obi-v01-n0070-ob-p0111	zenodo_4321314	OBI 1, p. 111
obi-v01-n0070-ob-p0111	zenodo_4321314	UEM no. 20, p. 179
obi-v01-n0070-ob-p0111	zenodo_4321314	List 179
obi-v01-n0070-ob-p0111	zenodo_4321314	PPA, p. 149
obi-v01-n0070-ob-p0111	zenodo_4321314	TN, p. 69
obi-v01-n0070-ob-p0111	zenodo_4321314	List 78
obi-v01-n0070-ob-p0111	zenodo_4321314	B 2, p. 788
obi-v01-n0070-ob-p0111	zenodo_4321314	MM 3, no. 31, p. 133
obi-v01-n0070-ob-p0111	zenodo_4321314	OR 3475, no. 5
obi-v01-n0071-ob-p0112	zenodo_4321314	IOB1-42 BED B 578-2
obi-v01-n0071-ob-p0112	zenodo_4321314	Pl. I 42-43
obi-v01-n0071-ob-p0112	zenodo_4321314	OBI 1, p. 112
obi-v01-n0071-re-p0114	zenodo_4321314	IOB1-43
obi-v01-n0072-ob-p0116	zenodo_4321314	IOB1-44/a BED B 578-3
obi-v01-n0072-ob-p0116	zenodo_4321314	Pl. I 44a
obi-v01-n0072-ob-p0116	zenodo_4321314	OBI 1, p. 116
obi-v01-n0072-ob-p0116	zenodo_4321314	Than Tun, Hnaung-dwe, no. 8, p. 18
obi-v01-n0072-ob-p0116	zenodo_4321314	U Min Hswe, no. 73
obi-v01-n0073-ob-p0117	zenodo_4321314	BA-57 & 539
obi-v01-n0073-ob-p0117	zenodo_4321314	List <xx>
obi-v01-n0073-ob-p0117	zenodo_4321314	IOB-44/b & 33/b BED B 578-4
obi-v01-n0073-ob-p0117	zenodo_4321314	Pl. I 44b and IV 331b
obi-v01-n0073-ob-p0117	zenodo_4321314	OBI 1, p. 117
obi-v01-n0073-ob-p0117	zenodo_4321314	List 180 and 1403
obi-v01-n0073-ob-p0117	zenodo_4321314	A, p. 97 and 549
obi-v01-n0074-ob-p0118	zenodo_4321314	IOB1-118/b BED B 579-1
obi-v01-n0074-ob-p0118	zenodo_4321314	Pl. II 118a
obi-v01-n0074-ob-p0118	zenodo_4321314	OBI 1, p. 118
obi-v01-n0075-tx-p0118	zenodo_4321314	IUB2-137
obi-v01-n0075-tx-p0118	zenodo_4321314	List-182 BED B 579-2
obi-v01-n0075-tx-p0118	zenodo_4321314	OBI 1, p. 118
obi-v01-n0075-tx-p0118	zenodo_4321314	List 182
obi-v01-n0075-tx-p0118	zenodo_4321314	UB 2, p. 137
obi-v01-n0076-ob-p0119	zenodo_4321314	RDASB 1960-61 BED B 579-3
obi-v01-n0076-ob-p0119	zenodo_4321314	OBI 1, p. 119
obi-v01-n0076-ob-p0119	zenodo_4321314	RDASB 1961
obi-v01-n0076-ob-p0119	zenodo_4321314	U Hswai, JBRS 48 (2), 1965, p. 67, no. 12
obi-v01-n0077-ob-p0121	zenodo_4321314	IOB2-120/a BED B 579-8
obi-v01-n0077-ob-p0121	zenodo_4321314	Pl. II 120a-b
obi-v01-n0077-ob-p0121	zenodo_4321314	OBI 1, p. 121
obi-v01-n0077-ob-p0121	zenodo_4321314	U Hswai, JBRS 48 (2), 1965, p. 67, no. 6
obi-v01-n0077-tx-p0122	zenodo_4321314	IOB2-120/b
obi-v01-n0078-ob-p0123	zenodo_4321314	RDASB 1963-64 BED B 579-4
obi-v01-n0078-ob-p0123	zenodo_4321314	OBI 1, p. 123
obi-v01-n0078-ob-p0123	zenodo_4321314	RDASB 1964, p. 22 (no. 26)
obi-v01-n0079-ob-p0124	zenodo_4321314	IUB1-288
obi-v01-n0079-ob-p0124	zenodo_4321314	List-171
obi-v01-n0079-ob-p0124	zenodo_4321314	IOB2-125/b BED B 580-1
obi-v01-n0079-ob-p0124	zenodo_4321314	Pl. II 125b
obi-v01-n0079-ob-p0124	zenodo_4321314	OBI 1, p. 124
obi-v01-n0079-ob-p0124	zenodo_4321314	List 171
obi-v01-n0079-ob-p0124	zenodo_4321314	UB 1, p. 288
obi-v01-n0080-ob-p0125	zenodo_4321314	IOB2-121/a BED B 581-1
obi-v01-n0080-ob-p0125	zenodo_4321314	Pl. II 121a
obi-v01-n0080-ob-p0125	zenodo_4321314	OBI 1, p. 125
obi-v01-n0081-ob-p0125	zenodo_4321314	IOB1-45 BED B 581-2
obi-v01-n0081-ob-p0125	zenodo_4321314	Pl. I 45
obi-v01-n0081-ob-p0125	zenodo_4321314	OBI 1, p. 125
obi-v01-n0082-ob-p0127	zenodo_4321314	RDASB 1954-55 BED B 581-3
obi-v01-n0082-ob-p0127	zenodo_4321314	OBI 1, p. 127
obi-v01-n0082-ob-p0127	zenodo_4321314	Luce J 2672
obi-v01-n0082-re-p0127	zenodo_4321314	BED A
obi-v01-n0082-re-p0127	zenodo_4321314	OBI 1, p. 127
obi-v01-n0083-ob-p0128	zenodo_4321314	IOB4-371/a BED B 581-4
obi-v01-n0083-ob-p0128	zenodo_4321314	Pl. IV 371a
obi-v01-n0083-ob-p0128	zenodo_4321314	OBI 1, p. 128
obi-v01-n0083-ob-p0128	zenodo_4321314	List 1353 (acc. to IB)
obi-v01-n0084-ob-p0129	zenodo_4321314	IPPA-212-213,
obi-v01-n0084-ob-p0129	zenodo_4321314	List-185,
obi-v01-n0084-ob-p0129	zenodo_4321314	IOB1-63/a-b BED A
obi-v01-n0084-ob-p0129	zenodo_4321314	Pl. I 63
obi-v01-n0084-ob-p0129	zenodo_4321314	OBI 1, p. 129
obi-v01-n0084-ob-p0129	zenodo_4321314	UEM no. 26, p. 49
obi-v01-n0084-ob-p0129	zenodo_4321314	List 185
obi-v01-n0084-ob-p0129	zenodo_4321314	PPA, p. 212
obi-v01-n0084-ob-p0129	zenodo_4321314	TN, p. 98
obi-v01-n0085-ob-p0130	zenodo_4321314	IOB1-48 BED B 582-1
obi-v01-n0085-ob-p0130	zenodo_4321314	Pl. I 48-49
obi-v01-n0085-ob-p0130	zenodo_4321314	OBI 1, p. 130
obi-v01-n0085-re-p0132	zenodo_4321314	IOB1-49
obi-v01-n0086-tx-p0133	zenodo_4321314	IPPA-150
obi-v01-n0086-tx-p0133	zenodo_4321314	List-183
obi-v01-n0086-tx-p0133	zenodo_4321314	IOB-47 BED B 582-2
obi-v01-n0086-tx-p0133	zenodo_4321314	Pl. I 47
obi-v01-n0086-tx-p0133	zenodo_4321314	OBI 1, p. 133
obi-v01-n0086-tx-p0133	zenodo_4321314	List 183
obi-v01-n0086-tx-p0133	zenodo_4321314	PPA, p. 150
obi-v01-n0086-tx-p0133	zenodo_4321314	OR 3475, no. 6 (with date CS 581/1219)
obi-v01-n0087-ob-p0133	zenodo_4321314	RDASB 1962-63 BED B 582-5
obi-v01-n0087-ob-p0133	zenodo_4321314	OBI 1, p. 133
obi-v01-n0087-ob-p0133	zenodo_4321314	RDASB 1963, p. 31, no. 47
obi-v01-n0088-ob-p0134	zenodo_4321314	RDASB 1965-66 BED B 583-1
obi-v01-n0088-ob-p0134	zenodo_4321314	OBI 1, p. 134
obi-v01-n0088-ob-p0134	zenodo_4321314	RDASB 1966
obi-v01-n0089-ob-p0136	zenodo_4321314	RDASB 1964-65 BED B 583-1
obi-v01-n0089-ob-p0136	zenodo_4321314	OBI 1, p. 136
obi-v01-n0089-ob-p0136	zenodo_4321314	RDASB 1966, p. 31 (no. 7)
obi-v01-n0090-ob-p0137	zenodo_4321314	RDASB 1954-55 BED B 583-2
obi-v01-n0090-ob-p0137	zenodo_4321314	OBI 1, p. 137
obi-v01-n0090-ob-p0137	zenodo_4321314	Luce J 2665
obi-v01-n0090-ob-p0137	zenodo_4321314	RDASB 1955
obi-v01-n0091-ob-p0138	zenodo_4321314	BED B 584-1
obi-v01-n0091-ob-p0138	zenodo_4321314	OBI 1, p. 138
obi-v01-n0091-ob-p0138	zenodo_4321314	MP 1, p. 45
obi-v01-n0092-ob-p0139	zenodo_4321314	IOB4-377/a BED B 584-3
obi-v01-n0092-ob-p0139	zenodo_4321314	Pl. IV 377a
obi-v01-n0092-ob-p0139	zenodo_4321314	OBI 1, p. 139
obi-v01-n0093-re-p0140	zenodo_4321314	IOB1-64 BED B 585-1
obi-v01-n0093-re-p0140	zenodo_4321314	Pl. I 64
obi-v01-n0093-re-p0140	zenodo_4321314	OBI 1, p. 140
obi-v01-n0093-re-p0140	zenodo_4321314	UEM no. 29, p. 50
obi-v01-n0093-re-p0140	zenodo_4321314	List 185
obi-v01-n0093-re-p0140	zenodo_4321314	PPA, p. 213
obi-v01-n0093-re-p0140	zenodo_4321314	TN, p. 98
obi-v01-n0094-ob-p0141	zenodo_4321314	IOB1-108/b BED B 585-2
obi-v01-n0094-ob-p0141	zenodo_4321314	Pl. I 108b
obi-v01-n0094-ob-p0141	zenodo_4321314	OBI 1, p. 141
obi-v01-n0095-re-p0142	zenodo_4321314	IPPA-58
obi-v01-n0095-re-p0142	zenodo_4321314	List-191
obi-v01-n0095-re-p0142	zenodo_4321314	IOB1-51 BED B 585-3
obi-v01-n0095-re-p0142	zenodo_4321314	Pl. I 51
obi-v01-n0095-re-p0142	zenodo_4321314	OBI 1, p. 142
obi-v01-n0095-re-p0142	zenodo_4321314	UEM no. 21, p. 43
obi-v01-n0095-re-p0142	zenodo_4321314	List 191
obi-v01-n0095-re-p0142	zenodo_4321314	PPA, p. 98
obi-v01-n0095-re-p0142	zenodo_4321314	TN, p. 28
obi-v01-n0095-re-p0142	zenodo_4321314	U Min Hswe, no. 3
obi-v01-n0096-ob-p0143	zenodo_4321314	IOB3-308 BED B 603-1
obi-v01-n0096-ob-p0143	zenodo_4321314	Pl. III 308-310
obi-v01-n0096-ob-p0143	zenodo_4321314	OBI 1, p. 143
obi-v01-n0096-re-p0146	zenodo_4321314	IOB3-309
obi-v01-n0096-tx-p0148	zenodo_4321314	IOB3-310/a
obi-v01-n0096-tx-p0150	zenodo_4321314	IOB3-310/b
obi-v01-n0097-tx-p0151	zenodo_4321314	IPPA-224-226
obi-v01-n0097-tx-p0151	zenodo_4321314	List 190
obi-v01-n0097-tx-p0151	zenodo_4321314	IOB1-73 BED B 585-4
obi-v01-n0097-tx-p0151	zenodo_4321314	Ref.: Pl. I 73
obi-v01-n0097-tx-p0151	zenodo_4321314	OBI 1, p. 151
obi-v01-n0097-tx-p0151	zenodo_4321314	SIP no. 19, p. 35
obi-v01-n0097-tx-p0151	zenodo_4321314	UEM no. 31, p. 58
obi-v01-n0097-tx-p0151	zenodo_4321314	List 190
obi-v01-n0097-tx-p0151	zenodo_4321314	PPA, p. 224
obi-v01-n0097-tx-p0151	zenodo_4321314	TN, p. 103
obi-v01-n0097-tx-p0151	zenodo_4321314	U Than Tun, Religious Buildings, JBRS 1959, p. 74-5
obi-v01-n0097-tx-p0151	zenodo_4321314	Luce, Myanmar's Debt, JBRS 1932, p. 125
obi-v01-n0097-tx-p0151	zenodo_4321314	Strachan, Pagan, p. 127-8
obi-v01-n0097-tx-p0151	zenodo_4321314	U Than Tun, Buddhism, JBRS 1978, p. 130-3
obi-v01-n0097-tx-p0151	zenodo_4321314	Anthology 5, p. 85
obi-v01-n0097-tx-p0151	zenodo_4321314	Lubeigt, Pagan, p. 339
obi-v01-n0097-tx-p0151	zenodo_4321314	Hla Thamein, Bagan-hket, p. 113
obi-v01-n0097-tx-p0156	zenodo_4321314	IPPA-217, 218
obi-v01-n0097-tx-p0156	zenodo_4321314	List-121
obi-v01-n0097-tx-p0156	zenodo_4321314	IOB1-74 BED B 585-5
obi-v01-n0097-tx-p0156	zenodo_4321314	Pl. I 74
obi-v01-n0097-tx-p0156	zenodo_4321314	OBI 1, p. 156
obi-v01-n0097-tx-p0156	zenodo_4321314	UEM no. 31, p. 65
obi-v01-n0097-tx-p0156	zenodo_4321314	List 121
obi-v01-n0097-tx-p0156	zenodo_4321314	PPA, p. 217
obi-v01-n0097-tx-p0156	zenodo_4321314	TN, p. 100
obi-v01-n0097-tx-p0161	zenodo_4321314	IPPA-227, 228
obi-v01-n0097-tx-p0161	zenodo_4321314	List-193
obi-v01-n0097-tx-p0161	zenodo_4321314	IOB1-75/b BED B 586-1
obi-v01-n0097-tx-p0161	zenodo_4321314	Pl. I 75a
obi-v01-n0097-tx-p0161	zenodo_4321314	OBI 1, p. 161
obi-v01-n0097-tx-p0161	zenodo_4321314	UEM no. 31, p. 72
obi-v01-n0097-tx-p0161	zenodo_4321314	List 193
obi-v01-n0097-tx-p0161	zenodo_4321314	PPA, p. 227
obi-v01-n0098-ob-p0164	zenodo_4321314	IOB2-121/b BED B 586-2
obi-v01-n0098-ob-p0164	zenodo_4321314	Pl. I 121b
obi-v01-n0098-ob-p0164	zenodo_4321314	OBI 1, p. 164
obi-v01-n0098-ob-p0164	zenodo_4321314	RDASB 1926, p. 26 and App. G, no. 12
obi-v01-n0099-ob-p0164	zenodo_4321314	IOB2-190/a BED B 586-3
obi-v01-n0099-ob-p0164	zenodo_4321314	Pl. II 190a
obi-v01-n0099-ob-p0164	zenodo_4321314	OBI 1, p. 164
obi-v01-n0100-ob-p0167	zenodo_4321314	BED B 586-4
obi-v01-n0100-ob-p0167	zenodo_4321314	Pl. II 124a
obi-v01-n0100-ob-p0167	zenodo_4321314	OBI 1, p. 167
obi-v01-n0100-ob-p0167	zenodo_4321314	RDASB 1947
obi-v01-n0101-ob-p0168	zenodo_4321314	BA-60
obi-v01-n0101-ob-p0168	zenodo_4321314	List 194
obi-v01-n0101-ob-p0168	zenodo_4321314	IOB1-53 BED B 586-5
obi-v01-n0101-ob-p0168	zenodo_4321314	Pl. I 53
obi-v01-n0101-ob-p0168	zenodo_4321314	OBI 1, p. 168
obi-v01-n0101-ob-p0168	zenodo_4321314	List 194
obi-v01-n0101-ob-p0168	zenodo_4321314	A, p. 60
obi-v01-n0102-ob-p0169	zenodo_4321314	BA-59
obi-v01-n0102-ob-p0169	zenodo_4321314	List-195
obi-v01-n0102-ob-p0169	zenodo_4321314	IOB1-46 BED B 586-6
obi-v01-n0102-ob-p0169	zenodo_4321314	Pl. I 46
obi-v01-n0102-ob-p0169	zenodo_4321314	OBI 1, p. 169
obi-v01-n0102-ob-p0169	zenodo_4321314	List 195
obi-v01-n0102-ob-p0169	zenodo_4321314	A, p. 59
obi-v01-n0103-ob-p0171	zenodo_4321314	RDASB 1963-64 BED B 568-7
obi-v01-n0103-ob-p0171	zenodo_4321314	OBI 1, p. 171
obi-v01-n0103-ob-p0171	zenodo_4321314	RDASB 1964, p. 21, no. 20
obi-v01-n0104-ob-p0172	zenodo_4321314	BED B 586-8
obi-v01-n0104-ob-p0172	zenodo_4321314	Pl. I 52
obi-v01-n0104-ob-p0172	zenodo_4321314	OBI 1, p. 172
obi-v01-n0105-ob-p0173	zenodo_4321314	IUB1-181
obi-v01-n0105-ob-p0173	zenodo_4321314	List-465/a
obi-v01-n0105-ob-p0173	zenodo_4321314	IOB1-54 587 BED B 586-10
obi-v01-n0105-ob-p0173	zenodo_4321314	Pl. I 54
obi-v01-n0105-ob-p0173	zenodo_4321314	OBI 1, p. 173 and 184
obi-v01-n0105-ob-p0173	zenodo_4321314	UEM no. 22, p. 44
obi-v01-n0105-ob-p0173	zenodo_4321314	List 465a
obi-v01-n0105-ob-p0173	zenodo_4321314	UB 1, p. 181
obi-v01-n0105-ob-p0173	zenodo_4321314	RDASB 1938
obi-v01-n0106-ob-p0174	zenodo_4321314	IOB2-122/a BED B 587-1
obi-v01-n0106-ob-p0174	zenodo_4321314	Pl. II 122a
obi-v01-n0106-ob-p0174	zenodo_4321314	OBI 1, p. 174
obi-v01-n0106-ob-p0174	zenodo_4321314	RDASB 1926, App. G, no. 20 (under date CS 583/1121)
obi-v01-n0107-ob-p0175	zenodo_4321314	BED B 587-2a
obi-v01-n0107-ob-p0175	zenodo_4321314	Pl. V 597a-b
obi-v01-n0107-ob-p0175	zenodo_4321314	OBI 1, p. 175
obi-v01-n0107-ob-p0175	zenodo_4321314	List 1388a+b
obi-v01-n0107-ob-p0175	zenodo_4321314	A, p. 532
obi-v01-n0107-ob-p0175	zenodo_4321314	Luce D 809
obi-v01-n0107-re-p0175	zenodo_4321314	BED B 587-2b
obi-v01-n0107-re-p0175	zenodo_4321314	Pl. V 597a-b
obi-v01-n0107-re-p0175	zenodo_4321314	OBI 1, p. 175
obi-v01-n0107-re-p0175	zenodo_4321314	List 1388a+b
obi-v01-n0107-re-p0175	zenodo_4321314	A, p. 532
obi-v01-n0107-re-p0175	zenodo_4321314	Luce D 809
obi-v01-n0108-tx-p0176	zenodo_4321314	IPPA-219-220
obi-v01-n0108-tx-p0176	zenodo_4321314	List-196
obi-v01-n0108-tx-p0176	zenodo_4321314	IOB1-75/a BED B 587-3
obi-v01-n0108-tx-p0176	zenodo_4321314	Pl. I 75a
obi-v01-n0108-tx-p0176	zenodo_4321314	OBI 1, p. 176
obi-v01-n0108-tx-p0176	zenodo_4321314	UEM no. 33, p. 69
obi-v01-n0108-tx-p0176	zenodo_4321314	List 196
obi-v01-n0108-tx-p0176	zenodo_4321314	PPA, p. 219
obi-v01-n0108-tx-p0176	zenodo_4321314	TN, p. 101
obi-v01-n0109-ob-p0179	zenodo_4321314	IOB2-123 BED B 587-4
obi-v01-n0109-ob-p0179	zenodo_4321314	Pl. II 123
obi-v01-n0109-ob-p0179	zenodo_4321314	OBI 1, p. 179
obi-v01-n0109-ob-p0179	zenodo_4321314	partly in List
obi-v01-n0110-ob-p0183	zenodo_4321314	BA-58
obi-v01-n0110-ob-p0183	zenodo_4321314	List-192
obi-v01-n0110-ob-p0183	zenodo_4321314	IOB1-55/a BED B 587-5
obi-v01-n0110-ob-p0183	zenodo_4321314	Pl. I 55a
obi-v01-n0110-ob-p0183	zenodo_4321314	OBI 1, p. 183
obi-v01-n0110-ob-p0183	zenodo_4321314	List 152
obi-v01-n0110-ob-p0183	zenodo_4321314	A, p. 58
obi-v01-n0111-re-p0184	zenodo_4321314	IOB1-56/b BED B 587-6
obi-v01-n0111-re-p0184	zenodo_4321314	Pl. I 56b
obi-v01-n0111-re-p0184	zenodo_4321314	OBI 1, p. 184
obi-v01-n0112-ob-p0184	zenodo_4321314	RDASB 1937-38
obi-v01-n0113-ob-p0185	zenodo_4321314	BED B 587-7
obi-v01-n0113-ob-p0185	zenodo_4321314	OBI 1, p. 185
obi-v01-n0113-ob-p0185	zenodo_4321314	RDASB 1962 (?1961)
obi-v01-n0113-ob-p0185	zenodo_4321314	U Hswai, JBRS 48 (2), 1965, p. 67, no. 7
obi-v01-n0114-ob-p0186	zenodo_4321314	IOB2-122/b BED B 587-8
obi-v01-n0114-ob-p0186	zenodo_4321314	Pl. II 122b
obi-v01-n0114-ob-p0186	zenodo_4321314	OBI 1, p. 186
obi-v01-n0115-ob-p0187	zenodo_4321314	IOB1-57/b BED B 588-1
obi-v01-n0115-ob-p0187	zenodo_4321314	Pl. I 57b
obi-v01-n0115-ob-p0187	zenodo_4321314	OBI 1, p. 187
