record_id	source_field	label_original	place_id
obi-v03-n0186-ob-p0308	current_location_original	Mandalay Palace stone 362	place-mandalay-palace-stone-362
obi-v03-n0187-ob-p0310	place_of_origin_original	Mt. Tuyin, Bagan	place-mt-tuyin-bagan
obi-v03-n0187-ob-p0310	current_location_original	Mandalay Palace stone 362	place-mandalay-palace-stone-362
obi-v03-n0188-ob-p0310	place_of_origin_original	Mt. Tuyin, Bagan	place-mt-tuyin-bagan
obi-v03-n0188-ob-p0310	current_location_original	Mandalay Palace stone 362	place-mandalay-palace-stone-362
obi-v03-n0188-re-p0311	place_of_origin_original	Mt. Tuyin, Bagan	place-mt-tuyin-bagan
obi-v03-n0188-re-p0311	current_location_original	Mandalay Palace stone 362	place-mandalay-palace-stone-362
obi-v03-n0189-tx-p0312	place_of_origin_original	Mt. Tuyin, Bagan	place-mt-tuyin-bagan
obi-v03-n0189-tx-p0312	current_location_original	Mandalay Palace stone 362	place-mandalay-palace-stone-362
obi-v03-n0190-ob-p0312	place_of_origin_original	Mt. Tuyin, Bagan	place-mt-tuyin-bagan
obi-v03-n0190-ob-p0312	current_location_original	Mandalay Palace stone 362	place-mandalay-palace-stone-362
obi-v03-n0191-ob-p0313	place_of_origin_original	Mt. Tuyin, Bagan	place-mt-tuyin-bagan
obi-v03-n0191-ob-p0313	current_location_original	Mandalay Palace stone 362	place-mandalay-palace-stone-362
obi-v03-n0191-re-p0314	place_of_origin_original	Mt. Tuyin, Bagan	place-mt-tuyin-bagan
obi-v03-n0191-re-p0314	current_location_original	Mandalay Palace stone 362	place-mandalay-palace-stone-362
obi-v03-n0192-ob-p0315	place_of_origin_original	Mt. Tuyin, Bagan	place-mt-tuyin-bagan
obi-v03-n0192-ob-p0315	current_location_original	Mandalay Palace stone 362	place-mandalay-palace-stone-362
obi-v03-n0193-ob-p0315	place_of_origin_original	Mt. Tuyin, Bagan	place-mt-tuyin-bagan
obi-v03-n0193-ob-p0315	current_location_original	Mandalay Palace stone 362	place-mandalay-palace-stone-362
obi-v03-n0194-ob-p0317	place_of_origin_original	Mt. Tuyin, Bagan	place-mt-tuyin-bagan
obi-v03-n0194-ob-p0317	current_location_original	Mandalay Palace stone 362	place-mandalay-palace-stone-362
obi-v03-n0195-ob-p0318	place_of_origin_original	Mt. Tuyin, Bagan	place-mt-tuyin-bagan
obi-v03-n0195-ob-p0318	current_location_original	Mandalay Palace stone 362	place-mandalay-palace-stone-362
obi-v03-n0196-ob-p0319	place_of_origin_original	Mt. Tuyin, Bagan	place-mt-tuyin-bagan
obi-v03-n0196-ob-p0319	current_location_original	Mandalay Palace stone 362	place-mandalay-palace-stone-362
obi-v03-n0197-ob-p0320	place_of_origin_original	Mt. Tuyin, Bagan	place-mt-tuyin-bagan
obi-v03-n0197-ob-p0320	current_location_original	Mandalay Palace stone 362	place-mandalay-palace-stone-362
obi-v03-n0197-re-p0321	place_of_origin_original	Mt. Tuyin, Bagan	place-mt-tuyin-bagan
obi-v03-n0197-re-p0321	current_location_original	Mandalay Palace stone 362	place-mandalay-palace-stone-362
obi-v03-n0198-tx-p0322	place_of_origin_original	Mt. Tuyin, Bagan	place-mt-tuyin-bagan
obi-v03-n0198-tx-p0322	current_location_original	Mandalay Palace stone 362	place-mandalay-palace-stone-362
obi-v03-n0199-ob-p0324	place_of_origin_original	Mt. Tuyin, Bagan	place-mt-tuyin-bagan
obi-v03-n0199-ob-p0324	current_location_original	Mandalay Palace stone 362	place-mandalay-palace-stone-362
obi-v03-n0200-ob-p0325	place_of_origin_original	Mt. Tuyin, Bagan	place-mt-tuyin-bagan
obi-v03-n0200-ob-p0325	current_location_original	Mandalay Palace stone 362	place-mandalay-palace-stone-362
obi-v03-n0200-re-p0326	place_of_origin_original	Mt. Tuyin, Bagan	place-mt-tuyin-bagan
obi-v03-n0200-re-p0326	current_location_original	Mandalay Palace stone 362	place-mandalay-palace-stone-362
obi-v03-n0201-ob-p0327	place_of_origin_original	Mt. Tuyin, Bagan	place-mt-tuyin-bagan
obi-v03-n0201-ob-p0327	current_location_original	Mandalay Palace stone 362	place-mandalay-palace-stone-362
obi-v03-n0201-re-p0330	place_of_origin_original	Mt. Tuyin, Bagan	place-mt-tuyin-bagan
obi-v03-n0201-re-p0330	current_location_original	Mandalay Palace stone 362	place-mandalay-palace-stone-362
obi-v03-n0202-ob-p0330	place_of_origin_original	Mt. Tuyin, Bagan	place-mt-tuyin-bagan
obi-v03-n0202-ob-p0330	current_location_original	Mandalay Palace stone 362	place-mandalay-palace-stone-362
obi-v03-n0203-tx-p0331	place_of_origin_original	Mt. Tuyin, Bagan	place-mt-tuyin-bagan
obi-v03-n0203-tx-p0331	current_location_original	Mandalay Palace stone 362	place-mandalay-palace-stone-362
obi-v03-n0204-ob-p0332	place_of_origin_original	Mt. Tuyin, Bagan	place-mt-tuyin-bagan
obi-v03-n0204-ob-p0332	current_location_original	Mandalay Palace stone 362	place-mandalay-palace-stone-362
obi-v03-n0205-ob-p0333	place_of_origin_original	Mt. Tuyin, Bagan	place-mt-tuyin-bagan
obi-v03-n0205-ob-p0333	current_location_original	Mandalay Palace stone 362	place-mandalay-palace-stone-362
obi-v03-n0206-ob-p0335	place_of_origin_original	Mt. Tuyin, Bagan	place-mt-tuyin-bagan
obi-v03-n0206-ob-p0335	current_location_original	Mandalay Palace stone 362	place-mandalay-palace-stone-362
obi-v03-n0207-ob-p0336	place_of_origin_original	Mt. Tuyin, Bagan	place-mt-tuyin-bagan
obi-v03-n0207-ob-p0336	current_location_original	Mandalay Palace stone 362	place-mandalay-palace-stone-362
obi-v03-n0207-re-p0337	place_of_origin_original	Mt. Tuyin, Bagan	place-mt-tuyin-bagan
obi-v03-n0207-re-p0337	current_location_original	Mandalay Palace stone 362	place-mandalay-palace-stone-362
obi-v03-n0208-ob-p0337	place_of_origin_original	Mt. Tuyin, Bagan	place-mt-tuyin-bagan
obi-v03-n0208-ob-p0337	current_location_original	Mandalay Palace stone 362	place-mandalay-palace-stone-362
obi-v03-n0209-ob-p0339	place_of_origin_original	Mt. Tuyin, Bagan	place-mt-tuyin-bagan
obi-v03-n0209-ob-p0339	current_location_original	Mandalay Palace stone 362	place-mandalay-palace-stone-362
obi-v03-n0209-re-p0341	place_of_origin_original	Mt. Tuyin, Bagan	place-mt-tuyin-bagan
obi-v03-n0209-re-p0341	current_location_original	Mandalay Palace stone 362	place-mandalay-palace-stone-362
obi-v03-n0210-ob-p0341	place_of_origin_original	Mt. Tuyin, Bagan	place-mt-tuyin-bagan
obi-v03-n0210-ob-p0341	current_location_original	Mandalay Palace stone 362	place-mandalay-palace-stone-362
obi-v03-n0211-ob-p0342	place_of_origin_original	Mt. Tuyin, Bagan	place-mt-tuyin-bagan
obi-v03-n0211-ob-p0342	current_location_original	Mandalay Palace stone 362	place-mandalay-palace-stone-362
obi-v03-n0212-ob-p0343	place_of_origin_original	Mt. Tuyin, Bagan	place-mt-tuyin-bagan
obi-v03-n0212-ob-p0343	current_location_original	Mandalay Palace stone 362	place-mandalay-palace-stone-362
obi-v03-n0212-re-p0345	place_of_origin_original	Mt. Tuyin, Bagan	place-mt-tuyin-bagan
obi-v03-n0212-re-p0345	current_location_original	Mandalay Palace stone 362	place-mandalay-palace-stone-362
obi-v03-n0213-ob-p0345	place_of_origin_original	Mt. Tuyin, Bagan	place-mt-tuyin-bagan
obi-v03-n0213-ob-p0345	current_location_original	Mandalay Palace stone 362	place-mandalay-palace-stone-362
obi-v03-n0214-ob-p0347	place_of_origin_original	Mt. Tuyin, Bagan	place-mt-tuyin-bagan
obi-v03-n0214-ob-p0347	current_location_original	Mandalay Palace stone 362	place-mandalay-palace-stone-362
obi-v03-n0215-ob-p0348	place_of_origin_original	Mt. Tuyin, Bagan	place-mt-tuyin-bagan
obi-v03-n0215-ob-p0348	current_location_original	Mandalay Palace stone 362	place-mandalay-palace-stone-362
obi-v03-n0215-re-p0350	place_of_origin_original	Mt. Tuyin, Bagan	place-mt-tuyin-bagan
obi-v03-n0215-re-p0350	current_location_original	Mandalay Palace stone 362	place-mandalay-palace-stone-362
obi-v03-n0216-ob-p0351	place_of_origin_original	Mt. Tuyin, Bagan	place-mt-tuyin-bagan
obi-v03-n0216-ob-p0351	current_location_original	Mandalay Palace stone 362	place-mandalay-palace-stone-362
obi-v03-n0217-ob-p0353	place_of_origin_original	Mt. Tuyin, Bagan	place-mt-tuyin-bagan
obi-v03-n0217-ob-p0353	current_location_original	Mandalay Palace stone 362	place-mandalay-palace-stone-362
obi-v03-n0218-ob-p0354	place_of_origin_original	Mt. Tuyin, Bagan	place-mt-tuyin-bagan
obi-v03-n0218-ob-p0354	current_location_original	Mandalay Palace stone 362	place-mandalay-palace-stone-362
obi-v03-n0219-tx-p0355	place_of_origin_original	Mt. Tuyin, Bagan	place-mt-tuyin-bagan
obi-v03-n0219-tx-p0355	current_location_original	Mandalay Palace stone 362	place-mandalay-palace-stone-362
obi-v03-n0220-tx-p0356	place_of_origin_original	Mt. Tuyin, Bagan	place-mt-tuyin-bagan
obi-v03-n0220-tx-p0356	current_location_original	Mandalay Palace stone 362	place-mandalay-palace-stone-362
obi-v03-n0221-tx-p0356	place_of_origin_original	Mt. Tuyin, Bagan	place-mt-tuyin-bagan
obi-v03-n0221-tx-p0356	current_location_original	Mandalay Palace stone 362	place-mandalay-palace-stone-362
obi-v03-n0222-ob-p0357	place_of_origin_original	Mt. Tuyin, Bagan	place-mt-tuyin-bagan
obi-v03-n0222-ob-p0357	current_location_original	Mandalay Palace stone 362	place-mandalay-palace-stone-362
obi-v03-n0223-ob-p0358	place_of_origin_original	Mt. Tuyin, Bagan	place-mt-tuyin-bagan
obi-v03-n0223-ob-p0358	current_location_original	Mandalay Palace stone 362	place-mandalay-palace-stone-362
obi-v03-n0224-ob-p0359	place_of_origin_original	Mt. Tuyin, Bagan	place-mt-tuyin-bagan
obi-v03-n0224-ob-p0359	current_location_original	Mandalay Palace stone 362	place-mandalay-palace-stone-362
obi-v03-n0225-ob-p0360	place_of_origin_original	from the old town of Pinlay, near Myittha	place-from-the-old-town-of-pinlay-near-myittha
obi-v03-n0225-ob-p0360	current_location_original	in Shwezedi temple, Pinlay	place-in-shwezedi-temple-pinlay
obi-v03-n0225-re-p0362	place_of_origin_original	Mt. Tuyin, Bagan	place-mt-tuyin-bagan
obi-v03-n0225-re-p0362	current_location_original	Mandalay Palace stone 362	place-mandalay-palace-stone-362
obi-v03-n0226-ob-p0363	place_of_origin_original	Mt. Tuyin, Bagan	place-mt-tuyin-bagan
obi-v03-n0226-ob-p0363	current_location_original	Mandalay Palace stone 362	place-mandalay-palace-stone-362
obi-v03-n0227-ob-p0364	place_of_origin_original	Mt. Tuyin, Bagan	place-mt-tuyin-bagan
obi-v03-n0227-ob-p0364	current_location_original	Mandalay Palace stone 362	place-mandalay-palace-stone-362
obi-v04-n0020-ob-p0026	place_of_origin_original	Shwegu temple, Hsingut village, Shwe bo distr.	place-shwegu-temple-hsingut-village-shwe-bo-distr
obi-v04-n0020-ob-p0026	current_location_original	in situ	place-in-situ
obi-v04-n0022-ob-p0029	place_of_origin_original	Kodawbyauk temple, near Tawgyaung vill., Amyint	place-kodawbyauk-temple-near-tawgyaung-vill-amyint
obi-v04-n0022-ob-p0029	current_location_original	in situ	place-in-situ
obi-v04-n0024-ob-p0036	place_of_origin_original	Hsadaung village., Sagaing	place-hsadaung-village-sagaing
obi-v04-n0024-ob-p0036	current_location_original	Mandalay Palace stone 428	place-mandalay-palace-stone-428
obi-v04-n0039-ob-p0064	place_of_origin_original	Shwesaungthu temple, Pakhan-gyi	place-shwesaungthu-temple-pakhan-gyi
obi-v04-n0039-ob-p0064	current_location_original	now in inscr. shed of Shinbinpaykyauk temple, Pakhan-gyi	place-now-in-inscr-shed-of-shinbinpaykyauk-temple-pakhan-gyi
obi-v04-n0039-re-p0065	place_of_origin_original	Shwesaungtin temple, Pakhan-gyi; now in inscription shed of Shinbin-pay kyaung temple	place-shwesaungtin-temple-pakhan-gyi-now-in-inscription-shed-of-shinbin-pay-kyaung-temple
obi-v04-n0039-re-p0065	current_location_original	Mandalay Maha muni	place-mandalay-maha-muni
obi-v04-n0044-ob-p0073	place_of_origin_original	Chaung-U, Anein forest mon.	place-chaung-u-anein-forest-mon
obi-v04-n0044-ob-p0073	current_location_original	in situ	place-in-situ
obi-v04-n0051-ob-p0081	place_of_origin_original	Shwegu temple, Sha-gwe village, Wetlet township	place-shwegu-temple-sha-gwe-village-wetlet-township
obi-v04-n0051-ob-p0081	current_location_original	in situ	place-in-situ
obi-v04-n0066-ob-p0102	place_of_origin_original	Paunglaung, Anein	place-paunglaung-anein
obi-v04-n0066-ob-p0102	current_location_original	in situ	place-in-situ
obi-v04-n0092-ob-p0147	place_of_origin_original	Shwe-Palaung temple, Kyaukyit	place-shwe-palaung-temple-kyaukyit
obi-v04-n0092-ob-p0147	current_location_original	in situ	place-in-situ
obi-v04-n0104-ob-p0163	place_of_origin_original	Bagan ?	place-bagan
obi-v04-n0104-ob-p0163	current_location_original	Mandalay Palace stone 78	place-mandalay-palace-stone-78
obi-v04-n0107-ob-p0171	place_of_origin_original	Bagan ?	place-bagan
obi-v04-n0107-ob-p0171	current_location_original	Mandalay Palace stone 180	place-mandalay-palace-stone-180
obi-v04-n0117-re-p0191	place_of_origin_original	West Zanthi (IMP 557), Minnanthu, Bagan	place-west-zanthi-imp-557-minnanthu-bagan
obi-v04-n0117-re-p0191	current_location_original	in situ	place-in-situ
obi-v04-n0138-re-p0235	place_of_origin_original	Natkun-hmawdaw temple, NE of	place-natkun-hmawdaw-temple-ne-of
obi-v04-n0138-re-p0235	current_location_original	in situ ?	place-in-situ
obi-v04-n0146-ob-p0251	place_of_origin_original	Pinya, Kyaukse distr.	place-pinya-kyaukse-distr
obi-v04-n0146-ob-p0251	current_location_original	Mandalay Palace stone 343	place-mandalay-palace-stone-343
obi-v04-n0149-re-p0260	place_of_origin_original	Shwegu temple, Hsingut village, Shwe bo distr.	place-shwegu-temple-hsingut-village-shwe-bo-distr
obi-v04-n0149-re-p0260	current_location_original	in situ	place-in-situ
obi-v04-n0150-ob-p0261	place_of_origin_original	Shwegu temple, Hsingut village, Shwe bo distr.	place-shwegu-temple-hsingut-village-shwe-bo-distr
obi-v04-n0150-ob-p0261	current_location_original	in situ	place-in-situ
obi-v04-n0150-re-p0262	place_of_origin_original	Shwegu temple, Hsingut village, Shwe bo distr.	place-shwegu-temple-hsingut-village-shwe-bo-distr
obi-v04-n0150-re-p0262	current_location_original	in situ	place-in-situ
obi-v04-n0151-ob-p0263	place_of_origin_original	Shwegu temple, Hsingut village, Shwe bo distr.	place-shwegu-temple-hsingut-village-shwe-bo-distr
obi-v04-n0151-ob-p0263	current_location_original	in situ	place-in-situ
obi-v04-n0151-re-p0264	place_of_origin_original	Shwegu temple, Hsingut village, Shwe bo distr.	place-shwegu-temple-hsingut-village-shwe-bo-distr
obi-v04-n0151-re-p0264	current_location_original	in situ	place-in-situ
obi-v04-n0152-ob-p0265	place_of_origin_original	Shwegu temple, Hsingut village, Shwe bo distr.	place-shwegu-temple-hsingut-village-shwe-bo-distr
obi-v04-n0152-ob-p0265	current_location_original	in situ	place-in-situ
obi-v04-n0152-re-p0267	place_of_origin_original	Shwegu temple, Hsingut village, Shwe bo distr.	place-shwegu-temple-hsingut-village-shwe-bo-distr
obi-v04-n0152-re-p0267	current_location_original	in situ	place-in-situ
obi-v05-n0042-ob-p0110	place_of_origin_original	Theingon temple, Kattukan vill., Meiktila	place-theingon-temple-kattukan-vill-meiktila
obi-v05-n0042-ob-p0110	current_location_original	in situ	place-in-situ
obi-v05-n0044-ob-p0111	place_of_origin_original	Pyatthad-hla, Pyidawtha, Sagaing distr.	place-pyatthad-hla-pyidawtha-sagaing-distr
obi-v05-n0044-ob-p0111	current_location_original	in situ	place-in-situ
obi-v06-n0001-ob-p0001	place_of_origin_original	ကျောက်ဆည်မြို့နယ်၊ ဝက်ထိန်းရွာအနီး၊ ဖော်တော်ဦးဘုရား၌ရှိသည်။ ¤ kyokʻchaññʻ township, near vakʻthinʻḥ village, phoʻtoʻʔūḥ pagoda	place-ကျောက်ဆည်မြို့နယ်၊-ဝက်ထိန်းရွာအနီး၊-ဖော်တော်ဦးဘုရား၌ရှိသည်။-kyok-cha-township-near-vak-thin-village-pho-to-pagoda
obi-v06-n0002-ob-p0003	place_of_origin_original	မုံရွာခရိုင်၊ ပုလဲမြို့နယ်၊ လှော်ကားကြီးရွာသိမ်တော်၏စေတီအတွင်း၌ရှိသည်။ ¤ muṃrvā district, pulai township, lhoʻkāḥkrīḥ village simʻtoʻʔe*cetī	place-မုံရွာခရိုင်၊-ပုလဲမြို့နယ်၊-လှော်ကားကြီးရွာသိမ်တော်၏စေတီအတွင်း၌ရှိသည်။-mu-rv-district-pulai-township-lho-k-kr-village-sim-to-e-cet
obi-v06-n0003-ob-p0005	place_of_origin_original	ဗန်းမော်မြို့၊ ကောင်းတုံရွာ၊ အောင်မြေစေတီ ¤ banʻḥmoʻ town, koṅʻḥtuṃ village, ʔoṅʻmrecetī	place-ဗန်းမော်မြို့၊-ကောင်းတုံရွာ၊-အောင်မြေစေတီ-ban-mo-town-ko-tu-village-o-mrecet
obi-v06-n0003-ob-p0005	current_location_original	ဗန်းမော်မြို့၊ အစိုးရစစ်တပ်အတွင်း၌ရှိသည်။ ¤ banʻḥmoʻ town, ʔacuiḥracacʻtapʻ	place-ဗန်းမော်မြို့၊-အစိုးရစစ်တပ်အတွင်း၌ရှိသည်။-ban-mo-town-acui-racac-tap
obi-v06-n0004-ob-p0006	place_of_origin_original	ဟန်လင်းကြီးမြို့ဟောင်းတောင်ဘက် (၄) ဖာလုံအကွာ မြောက်ရွှေသိမ်တော် ဘုရားအရှေ့ဘက်သိမ်၏ အရှေ့မြောက်ထောင့် ¤ hanʻlaṅʻḥkrīḥ town hoṅʻḥtoṅʻbhakʻ (4) phāluṃʔakvā mrokʻrvhesimʻtoʻ pagoda east bhakʻsimʻʔe* northeast thoṅɂʻ	place-ဟန်လင်းကြီးမြို့ဟောင်းတောင်ဘက်-၄-ဖာလုံအကွာ-မြောက်ရွှေသိမ်တော်-ဘုရားအရှေ့ဘက်သိမ်၏-အရှေ့မြောက်ထောင့်-han-la-kr-town-ho-to-bhak-4-ph-lu-akv-mrok-rvhesim-to-pagoda-east-bhak-sim-e-northeast-tho
obi-v06-n0005-ob-p0007	place_of_origin_original	ယင်းမာပင်မြို့နယ်၊ ဖိုဝင်းတောင်၊ ကွန်းစင်တိုင်ဘုရာကြီးအာရုံခံအတွင်း ¤ yaṅʻḥmāpaṅʻ township, phuivaṅʻḥtoṅʻ, kvanʻḥcaṅʻtuiṅʻbhurākrīḥʔāruṃkhaṃ	place-ယင်းမာပင်မြို့နယ်၊-ဖိုဝင်းတောင်၊-ကွန်းစင်တိုင်ဘုရာကြီးအာရုံခံအတွင်း-ya-m-pa-township-phuiva-to-kvan-ca-tui-bhur-kr-ru-kha
obi-v06-n0005-ob-p0007	current_location_original	ယင်းမာပင်မြို့နယ်၊ ဖိုဝင်းတောင်၊ ကွန်းစင်တိုင်ဘုရားကြီး အာရုံခံအတွင်း ¤ yaṅʻḥmāpaṅʻ township, phuivaṅʻḥtoṅʻ, kvanʻḥcaṅʻtuiṅʻ pagoda ʔāruṃkhaṃ	place-ယင်းမာပင်မြို့နယ်၊-ဖိုဝင်းတောင်၊-ကွန်းစင်တိုင်ဘုရားကြီး-အာရုံခံအတွင်း-ya-m-pa-township-phuiva-to-kvan-ca-tui-pagoda-ru-kha
obi-v06-n0006-ob-p0008	place_of_origin_original	ယင်းမာပင်မြို့နယ်၊ ဖိုဝင်းတောင်၊ ကွန်းစင်တိုင်ဘုရားကြီးအာရုံခံအတွင်း ¤ yaṅʻḥmāpaṅʻ township, phuivaṅʻḥtoṅʻ, kvanʻḥcaṅʻtuiṅʻ pagoda ʔāruṃkhaṃ	place-ယင်းမာပင်မြို့နယ်၊-ဖိုဝင်းတောင်၊-ကွန်းစင်တိုင်ဘုရားကြီးအာရုံခံအတွင်း-ya-m-pa-township-phuiva-to-kvan-ca-tui-pagoda-ru-kha
obi-v06-n0006-ob-p0008	current_location_original	ယင်းမာပင်မြို့နယ်၊ ဖိုဝင်းတောင်၊ ကွန်းစင်တိုင်ဘုရားကြီး အာရုံခံအတွင်း ¤ yaṅʻḥmāpaṅʻ township, phuivaṅʻḥtoṅʻ, kvanʻḥcaṅʻtuiṅʻ pagoda ʔāruṃkhaṃ	place-ယင်းမာပင်မြို့နယ်၊-ဖိုဝင်းတောင်၊-ကွန်းစင်တိုင်ဘုရားကြီး-အာရုံခံအတွင်း-ya-m-pa-township-phuiva-to-kvan-ca-tui-pagoda-ru-kha
obi-v06-n0007-tx-p0009	place_of_origin_original	ယင်းမာပင်မြို့နယ်၊ ဖိုဝင်းတောင်၊ ကွန်းစင်တိုင်ဘုရားကြီးအာရုံခံအတွင်း ¤ yaṅʻḥmāpaṅʻ township, phuivaṅʻḥtoṅʻ, kvanʻḥcaṅʻtuiṅʻ pagoda ʔāruṃkhaṃ	place-ယင်းမာပင်မြို့နယ်၊-ဖိုဝင်းတောင်၊-ကွန်းစင်တိုင်ဘုရားကြီးအာရုံခံအတွင်း-ya-m-pa-township-phuiva-to-kvan-ca-tui-pagoda-ru-kha
obi-v06-n0007-tx-p0009	current_location_original	ယင်းမာပင်မြို့နယ်၊ ဖိုဝင်းတောင်၊ ကွန်းစင်တိုင်ဘုရားကြီး အာရုံခံအတွင်း ¤ yaṅʻḥmāpaṅʻ township, phuivaṅʻḥtoṅʻ, kvanʻḥcaṅʻtuiṅʻ pagoda ʔāruṃkhaṃ	place-ယင်းမာပင်မြို့နယ်၊-ဖိုဝင်းတောင်၊-ကွန်းစင်တိုင်ဘုရားကြီး-အာရုံခံအတွင်း-ya-m-pa-township-phuiva-to-kvan-ca-tui-pagoda-ru-kha
obi-v06-n0008-ob-p0011	place_of_origin_original	ရွှေဘိုမြို့၊ ရွှေချက်ကျစေတီတော်ရှေ့၊ သုဓမ္မာဇရပ်၌ရှိသည်။ ¤ rvhebhui town, in front of rvhekhyakʻkyacetītoʻ, sudhammājarapʻ	place-ရွှေဘိုမြို့၊-ရွှေချက်ကျစေတီတော်ရှေ့၊-သုဓမ္မာဇရပ်၌ရှိသည်။-rvhebhui-town-in-front-of-rvhekhyak-kyacet-to-sudhamm-jarap
obi-v06-n0008-ob-p0011	current_location_original	ရွှေဘိုမြို့၊ ရွှေချက်ကျစေတီတော်ရှေ့၊ သုဓမ္မာဇရပ်၌ရှိသည်။ ¤ rvhebhui town, in front of rvhekhyakʻkyacetītoʻ, sudhammājarapʻ	place-ရွှေဘိုမြို့၊-ရွှေချက်ကျစေတီတော်ရှေ့၊-သုဓမ္မာဇရပ်၌ရှိသည်။-rvhebhui-town-in-front-of-rvhekhyak-kyacet-to-sudhamm-jarap
obi-v06-n0009-ob-p0013	place_of_origin_original	ကျောက်ဆည်မြို့၊ ရွှေသာလျောင်းဘုရားတောင်စောင်းတန်းအဆင်း လက်ယာဘက် ¤ kyokʻchaññʻ town, rvhesālyoṅʻḥ pagoda toṅʻcoṅʻḥtanʻḥʔachaṅʻḥ lakʻyābhakʻ	place-ကျောက်ဆည်မြို့၊-ရွှေသာလျောင်းဘုရားတောင်စောင်းတန်းအဆင်း-လက်ယာဘက်-kyok-cha-town-rvhes-lyo-pagoda-to-co-tan-acha-lak-y-bhak
obi-v06-n0010-ob-p0016	place_of_origin_original	ရွှေကြက်ယက်မုဌောဘုရား ¤ rvhekrakʻyakʻmuṭho pagoda	place-ရွှေကြက်ယက်မုဌောဘုရား-rvhekrak-yak-mu-ho-pagoda
obi-v06-n0010-ob-p0016	current_location_original	မန္တလေးနန်းတွင်းကျောက်စာရုံကြီးအတွင်း ¤ mantaleḥnanʻḥtvaṅʻḥ inscription room krīḥ	place-မန္တလေးနန်းတွင်းကျောက်စာရုံကြီးအတွင်း-mantale-nan-tva-inscription-room-kr
obi-v06-n0011-ob-p0018	place_of_origin_original	ရွှေဘိုခရိုင်၊ ဒီပဲယင်းမြို့နယ်၊ နဂါးဗိုလ်ရွာ၊ ရွှေမုတ္ထောစေတီသိမ်အနီး ¤ rvhebhui district, dīpaiyaṅʻḥ township, nagāḥbuilʻ village, rvhemutthocetīsimʻʔanīḥ	place-ရွှေဘိုခရိုင်၊-ဒီပဲယင်းမြို့နယ်၊-နဂါးဗိုလ်ရွာ၊-ရွှေမုတ္ထောစေတီသိမ်အနီး-rvhebhui-district-d-paiya-township-nag-buil-village-rvhemutthocet-sim-an
obi-v06-n0011-ob-p0018	current_location_original	ရွှေဘိုခရိုင်၊ ဒီပဲယင်းမြို့နယ်၊ နဂါးဗိုလ်ရွာ ရွှေမုတ္ထောစေတီသိမ်အနီး ¤ rvhebhui district, dīpaiyaṅʻḥ township, nagāḥbuilʻ village rvhemutthocetīsimʻʔanīḥ	place-ရွှေဘိုခရိုင်၊-ဒီပဲယင်းမြို့နယ်၊-နဂါးဗိုလ်ရွာ-ရွှေမုတ္ထောစေတီသိမ်အနီး-rvhebhui-district-d-paiya-township-nag-buil-village-rvhemutthocet-sim-an
obi-v06-n0012-ob-p0022	place_of_origin_original	ရွှေဘိုမြို့ ¤ rvhebhui town	place-ရွှေဘိုမြို့-rvhebhui-town
obi-v06-n0012-ob-p0022	current_location_original	ရွှေဘိုမြို့ ¤ rvhebhui town	place-ရွှေဘိုမြို့-rvhebhui-town
obi-v06-n0013-re-p0030	place_of_origin_original	ရွှေဘိုမြို့ ¤ rvhebhui town	place-ရွှေဘိုမြို့-rvhebhui-town
obi-v06-n0013-re-p0030	current_location_original	ရွှေဘိုမြို့ ¤ rvhebhui town	place-ရွှေဘိုမြို့-rvhebhui-town
obi-v06-n0014-ob-p0039	place_of_origin_original	ရွှေဘိုမြို့၊ မဟာမုနိတံတိုင်းအတွင်း၌ ရှိသည်။ ¤ rvhebhui town, mahāmuni inner wall n* rhisaññʻ	place-ရွှေဘိုမြို့၊-မဟာမုနိတံတိုင်းအတွင်း၌-ရှိသည်။-rvhebhui-town-mah-muni-inner-wall-n-rhisa
obi-v06-n0014-ob-p0039	current_location_original	ရွှေဘိုမြို့၊ မဟာမုနိတံတိုင်းအတွင်း၌ရှိသည်။ ¤ rvhebhui town, mahāmuni inner wall	place-ရွှေဘိုမြို့၊-မဟာမုနိတံတိုင်းအတွင်း၌ရှိသည်။-rvhebhui-town-mah-muni-inner-wall
obi-v06-n0015-re-p0048	place_of_origin_original	ရွှေဘိုမြို့၊ မဟာမုနိတံတိုင်းအတွင်း၌ရှိသည် ¤ rvhebhui town, mahāmuni inner wall	place-ရွှေဘိုမြို့၊-မဟာမုနိတံတိုင်းအတွင်း၌ရှိသည်-rvhebhui-town-mah-muni-inner-wall
obi-v06-n0015-re-p0048	current_location_original	ရွှေဘိုမြို့၊ မဟာမုနိတံတိုင်းအတွင်း၌ရှိသည် ¤ rvhebhui town, mahāmuni inner wall	place-ရွှေဘိုမြို့၊-မဟာမုနိတံတိုင်းအတွင်း၌ရှိသည်-rvhebhui-town-mah-muni-inner-wall
